Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 04:01:33.031918,23.890625,26.375,+7.1139701E+00,     7.1147301 
2020-07-04 04:02:31.098611,23.890625,26.375,+7.1139738E+00,     7.1147287 
2020-07-04 04:03:29.357771,23.890625,26.375,+7.1139681E+00,     7.1147269 
2020-07-04 04:04:27.521535,23.890625,26.375,+7.1139746E+00,     7.1147296 
2020-07-04 04:05:25.582547,23.8828125,26.375,+7.1139778E+00,     7.1147287 
2020-07-04 04:06:23.642368,23.875,26.375,+7.1139739E+00,     7.1147277 
2020-07-04 04:07:21.804623,23.875,26.375,+7.1139692E+00,     7.1147287 
2020-07-04 04:08:19.968665,23.875,26.375,+7.1139684E+00,     7.1147273 
2020-07-04 04:09:18.439889,23.875,26.375,+7.1139734E+00,     7.1147281 
2020-07-04 04:10:16.602012,23.875,26.375,+7.1139654E+00,     7.1147269 
2020-07-04 04:11:14.662768,23.875,26.375,+7.1139722E+00,     7.1147275 
2020-07-04 04:12:12.826442,23.875,26.375,+7.1139662E+00,     7.1147269 
2020-07-04 04:13:10.990265,23.875,26.375,+7.1139745E+00,     7.1147287 
2020-07-04 04:14:09.357130,23.875,26.375,+7.1139734E+00,     7.1147251 
2020-07-04 04:15:07.418683,23.8828125,26.3671875,+7.1139725E+00,     7.1147273 
2020-07-04 04:16:05.684265,23.875,26.375,+7.1139588E+00,     7.1147256 
2020-07-04 04:17:03.744268,23.875,26.375,+7.1139724E+00,     7.1147261 
2020-07-04 04:18:01.907215,23.875,26.3671875,+7.1139695E+00,     7.1147267 
2020-07-04 04:19:00.070933,23.8671875,26.375,+7.1139727E+00,     7.1147289 
2020-07-04 04:19:58.132040,23.8671875,26.3671875,+7.1139770E+00,     7.1147288 
2020-07-04 04:20:56.193122,23.8671875,26.3671875,+7.1139685E+00,     7.1147267 
2020-07-04 04:21:54.356615,23.8671875,26.3671875,+7.1139758E+00,     7.1147258 
2020-07-04 04:22:52.417914,23.875,26.3671875,+7.1139740E+00,     7.1147261 
2020-07-04 04:23:50.581842,23.8671875,26.3671875,+7.1139688E+00,     7.1147284 
2020-07-04 04:24:48.744467,23.859375,26.3671875,+7.1139728E+00,     7.1147279 
2020-07-04 04:25:46.907822,23.859375,26.3671875,+7.1139652E+00,     7.1147285 
2020-07-04 04:26:45.070996,23.8515625,26.3671875,+7.1139693E+00,     7.1147289 
2020-07-04 04:27:43.234512,23.859375,26.3671875,+7.1139731E+00,     7.1147287 
2020-07-04 04:28:41.294660,23.859375,26.359375,+7.1139741E+00,     7.1147268 
2020-07-04 04:29:39.458378,23.859375,26.3671875,+7.1139712E+00,     7.1147267 
2020-07-04 04:30:37.519413,23.859375,26.359375,+7.1139750E+00,     7.1147261 
2020-07-04 04:31:35.580826,23.8515625,26.359375,+7.1139743E+00,     7.1147302 
2020-07-04 04:32:33.744439,23.859375,26.3671875,+7.1139775E+00,     7.1147317 
2020-07-04 04:33:31.790772,23.859375,26.3671875,+7.1139695E+00,     7.1147297 
2020-07-04 04:34:29.906859,23.8515625,26.3671875,+7.1139711E+00,     7.1147330 
2020-07-04 04:35:28.029605,23.859375,26.359375,+7.1139781E+00,     7.1147324 
2020-07-04 04:36:26.396287,23.859375,26.3671875,+7.1139792E+00,     7.1147289 
2020-07-04 04:37:24.457883,23.8515625,26.359375,+7.1139758E+00,     7.1147291 
2020-07-04 04:38:22.518373,23.8515625,26.3671875,+7.1139733E+00,     7.1147291 
2020-07-04 04:39:20.559603,23.859375,26.359375,+7.1139824E+00,     7.1147265 
2020-07-04 04:40:18.641100,23.859375,26.3671875,+7.1139736E+00,     7.1147276 
2020-07-04 04:41:16.702014,23.8515625,26.359375,+7.1139670E+00,     7.1147255 
2020-07-04 04:42:14.783482,23.8515625,26.359375,+7.1139713E+00,     7.1147272 
2020-07-04 04:43:13.027882,23.859375,26.359375,+7.1139651E+00,     7.1147253 
2020-07-04 04:44:11.297718,23.859375,26.3671875,+7.1139672E+00,     7.1147273 
2020-07-04 04:45:09.354086,23.8515625,26.359375,+7.1139692E+00,     7.1147280 
2020-07-04 04:46:07.414430,23.859375,26.359375,+7.1139692E+00,     7.1147244 
2020-07-04 04:47:05.474661,23.8515625,26.359375,+7.1139632E+00,     7.1147211 
2020-07-04 04:48:03.537449,23.84375,26.359375,+7.1139708E+00,     7.1147210 
2020-07-04 04:49:01.596746,23.84375,26.359375,+7.1139670E+00,     7.1147212 
2020-07-04 04:49:59.658086,23.8515625,26.359375,+7.1139697E+00,     7.1147220 
2020-07-04 04:50:57.718724,23.8515625,26.3515625,+7.1139670E+00,     7.1147239 
2020-07-04 04:51:55.740175,23.8515625,26.359375,+7.1139595E+00,     7.1147215 
2020-07-04 04:52:53.840284,23.8515625,26.359375,+7.1139687E+00,     7.1147219 
2020-07-04 04:53:51.901452,23.8515625,26.3671875,+7.1139675E+00,     7.1147220 
2020-07-04 04:54:50.060821,23.84375,26.359375,+7.1139706E+00,     7.1147217 
2020-07-04 04:55:48.323415,23.84375,26.359375,+7.1139587E+00,     7.1147247 
2020-07-04 04:56:46.399271,23.84375,26.359375,+7.1139690E+00,     7.1147249 
2020-07-04 04:57:44.545349,23.84375,26.3671875,+7.1139694E+00,     7.1147230 
2020-07-04 04:58:42.707713,23.8515625,26.359375,+7.1139725E+00,     7.1147229 
2020-07-04 04:59:40.870365,23.84375,26.359375,+7.1139698E+00,     7.1147242 
2020-07-04 05:00:38.930386,23.8515625,26.359375,+7.1139661E+00,     7.1147262 
2020-07-04 05:01:36.990376,23.84375,26.359375,+7.1139643E+00,     7.1147256 
2020-07-04 05:02:35.151549,23.8515625,26.359375,+7.1139670E+00,     7.1147275 
2020-07-04 05:03:33.211986,23.84375,26.359375,+7.1139770E+00,     7.1147255 
