time,3458B_volt
1721677664.5970652,-1.124456176e-05
1721677672.6376038,-1.146446845e-05
1721677680.6778824,-1.131786399e-05
1721677688.718648,-1.146446845e-05
1721677696.759067,-1.125922221e-05
1721677704.799255,-1.120058043e-05
1721677712.8397095,-1.121524087e-05
1721677720.8802922,-1.137650577e-05
1721677728.920733,-1.137650577e-05
1721677736.961286,-1.12885431e-05
1721677745.0017598,-1.131786399e-05
1721677753.0422711,-1.142048711e-05
1721677761.082736,-1.140582667e-05
1721677769.123225,-1.139116622e-05
1721677777.16362,-1.130320355e-05
1721677785.204267,-1.12885431e-05
1721677793.2447033,-1.142048711e-05
1721677801.2850711,-1.120058043e-05
1721677809.3256657,-1.125922221e-05
1721677817.3661582,-1.134718488e-05
1721677825.406351,-1.118591998e-05
1721677833.4467185,-1.121524087e-05
1721677841.4872224,-1.136184533e-05
1721677849.5278497,-1.127388266e-05
1721677857.5685217,-1.127388266e-05
1721677865.6092677,-1.117125954e-05
1721677873.649881,-1.149378934e-05
1721677881.6905012,-1.12885431e-05
1721677889.7310119,-1.139116622e-05
1721677897.7714586,-1.122990132e-05
1721677905.8119876,-1.134718488e-05
1721677913.8527913,-1.133252444e-05
1721677921.8933165,-1.136184533e-05
1721677929.9341555,-1.133252444e-05
1721677937.9746757,-1.142048711e-05
1721677946.015069,-1.130320355e-05
1721677954.0555918,-1.124456176e-05
1721677962.095875,-1.130320355e-05
1721677970.1364505,-1.12885431e-05
1721677978.176984,-1.150844979e-05
1721677986.2175837,-1.143514756e-05
1721677994.2582154,-1.134718488e-05
1721678002.2989583,-1.12885431e-05
1721678010.3393018,-1.140582667e-05
1721678018.379707,-1.125922221e-05
1721678026.4204624,-1.139116622e-05
1721678034.4609468,-1.124456176e-05
1721678042.5014675,-1.12885431e-05
1721678050.5420604,-1.120058043e-05
1721678058.5825942,-1.136184533e-05
1721678066.6232142,-1.139116622e-05
1721678074.6638756,-1.146446845e-05
1721678082.7043214,-1.137650577e-05
1721678090.7449493,-1.133252444e-05
1721678098.7855463,-1.124456176e-05
1721678106.82597,-1.137650577e-05
1721678114.8665009,-1.137650577e-05
1721678122.907002,-1.143514756e-05
1721678130.9474034,-1.149378934e-05
1721678138.9879344,-1.139116622e-05
1721678147.0285459,-1.125922221e-05
1721678155.0689635,-1.12885431e-05
1721678163.109426,-1.140582667e-05
1721678171.1498585,-1.142048711e-05
1721678179.1904407,-1.136184533e-05
1721678187.230851,-1.140582667e-05
1721678195.271316,-1.139116622e-05
1721678203.3120763,-1.147912889e-05
1721678211.3525808,-1.137650577e-05
1721678219.393012,-1.142048711e-05
1721678227.4335375,-1.137650577e-05
1721678235.4741163,-1.146446845e-05
1721678243.5146823,-1.140582667e-05
1721678251.555141,-1.140582667e-05
1721678259.5956137,-1.143514756e-05
1721678267.636096,-1.139116622e-05
1721678275.6766617,-1.124456176e-05
1721678283.7172558,-1.12885431e-05
1721678291.7576838,-1.140582667e-05
1721678299.7981968,-1.136184533e-05
1721678307.8388846,-1.133252444e-05
1721678315.8793416,-1.137650577e-05
1721678323.9197438,-1.146446845e-05
1721678331.9604278,-1.146446845e-05
1721678340.0008893,-1.143514756e-05
1721678348.0414886,-1.124456176e-05
1721678356.0820112,-1.142048711e-05
1721678364.1227543,-1.12885431e-05
1721678372.163453,-1.136184533e-05
1721678380.2039366,-1.137650577e-05
1721678388.2443004,-1.134718488e-05
1721678396.2850337,-1.133252444e-05
1721678404.3258312,-1.136184533e-05
1721678412.366276,-1.130320355e-05
1721678420.406431,-1.120058043e-05
1721678428.4469316,-1.139116622e-05
1721678436.4875746,-1.127388266e-05
1721678444.527854,-1.131786399e-05
1721678452.5685573,-1.124456176e-05
1721678460.6090474,-1.133252444e-05
1721678468.6496873,-1.133252444e-05
1721678476.6900756,-1.150844979e-05
1721678484.7305763,-1.137650577e-05
1721678492.7710876,-1.122990132e-05
1721678500.8115203,-1.130320355e-05
1721678508.8520753,-1.147912889e-05
1721678516.8927004,-1.140582667e-05
1721678524.9331074,-1.1449808e-05
1721678532.973901,-1.11272782e-05
1721678541.0141404,-1.131786399e-05
1721678549.054694,-1.140582667e-05
1721678557.09525,-1.133252444e-05
1721678565.1356328,-1.137650577e-05
1721678573.1761587,-1.149378934e-05
1721678581.216567,-1.130320355e-05
1721678589.257119,-1.143514756e-05
1721678597.2974277,-1.131786399e-05
1721678605.3377366,-1.142048711e-05
1721678613.3781998,-1.125922221e-05
1721678621.418651,-1.136184533e-05
1721678629.4593287,-1.127388266e-05
1721678637.4997754,-1.143514756e-05
1721678645.5401535,-1.137650577e-05
1721678653.5809495,-1.136184533e-05
1721678661.6216395,-1.134718488e-05
1721678669.6620867,-1.137650577e-05
1721678677.702749,-1.133252444e-05
1721678685.7431977,-1.147912889e-05
1721678693.783864,-1.125922221e-05
1721678701.8243852,-1.137650577e-05
1721678709.8648493,-1.140582667e-05
1721678717.9054725,-1.139116622e-05
1721678725.9458785,-1.133252444e-05
1721678733.9862244,-1.121524087e-05
1721678742.0265992,-1.122990132e-05
1721678750.0671215,-1.137650577e-05
1721678758.107656,-1.133252444e-05
1721678766.1481755,-1.127388266e-05
1721678774.1888819,-1.146446845e-05
1721678782.2294436,-1.139116622e-05
1721678790.2700589,-1.133252444e-05
1721678798.3103733,-1.1449808e-05
1721678806.3509212,-1.133252444e-05
1721678814.3915546,-1.143514756e-05
1721678822.432226,-1.127388266e-05
1721678830.472827,-1.159641246e-05
1721678838.5134525,-1.124456176e-05
1721678846.5542133,-1.143514756e-05
1721678854.594698,-1.153777068e-05
1721678862.6353164,-1.143514756e-05
1721678870.6756332,-1.142048711e-05
1721678878.7159314,-1.131786399e-05
1721678886.7564485,-1.149378934e-05
1721678894.7973235,-1.139116622e-05
1721678902.837606,-1.130320355e-05
1721678910.8780963,-1.152311023e-05
1721678918.9185474,-1.140582667e-05
1721678926.9591186,-1.152311023e-05
1721678934.9995682,-1.143514756e-05
1721678943.0402784,-1.155243112e-05
1721678951.0807977,-1.134718488e-05
1721678959.1213999,-1.140582667e-05
1721678967.1616862,-1.130320355e-05
1721678975.2023954,-1.139116622e-05
1721678983.2428088,-1.120058043e-05
1721678991.2835755,-1.127388266e-05
1721678999.323935,-1.136184533e-05
1721679007.3645067,-1.146446845e-05
1721679015.4052565,-1.136184533e-05
1721679023.4455738,-1.133252444e-05
1721679031.4859617,-1.131786399e-05
1721679039.5263057,-1.140582667e-05
1721679047.5668123,-1.125922221e-05
1721679055.6073875,-1.124456176e-05
1721679063.6477644,-1.130320355e-05
1721679071.6884027,-1.125922221e-05
1721679079.728854,-1.124456176e-05
1721679087.7692184,-1.120058043e-05
1721679095.809456,-1.130320355e-05
1721679103.8498762,-1.115659909e-05
1721679111.8906019,-1.125922221e-05
1721679119.9312613,-1.12885431e-05
1721679127.9719937,-1.134718488e-05
1721679136.0125678,-1.12885431e-05
1721679144.053236,-1.125922221e-05
1721679152.0936754,-1.121524087e-05
1721679160.1341543,-1.130320355e-05
1721679168.1747458,-1.12885431e-05
1721679176.2151325,-1.122990132e-05
1721679184.2555368,-1.122990132e-05
1721679192.2960558,-1.12885431e-05
1721679200.336587,-1.136184533e-05
1721679208.3767545,-1.120058043e-05
1721679216.4174116,-1.134718488e-05
1721679224.4577258,-1.12885431e-05
1721679232.498201,-1.137650577e-05
1721679240.53884,-1.12885431e-05
1721679248.5794947,-1.136184533e-05
1721679256.6200385,-1.115659909e-05
1721679264.6605122,-1.133252444e-05
1721679272.700968,-1.131786399e-05
1721679280.7415586,-1.136184533e-05
1721679288.7818942,-1.131786399e-05
1721679296.8224342,-1.124456176e-05
1721679304.8630452,-1.133252444e-05
1721679312.9035668,-1.125922221e-05
1721679320.9439662,-1.124456176e-05
1721679328.9844198,-1.127388266e-05
1721679337.0248115,-1.121524087e-05
1721679345.0654316,-1.11272782e-05
1721679353.1059017,-1.122990132e-05
1721679361.146515,-1.117125954e-05
1721679369.1871767,-1.115659909e-05
1721679377.227575,-1.121524087e-05
1721679385.2680843,-1.12885431e-05
1721679393.3088093,-1.127388266e-05
1721679401.3492587,-1.134718488e-05
1721679409.3896372,-1.127388266e-05
1721679417.4303207,-1.122990132e-05
1721679425.4711936,-1.143514756e-05
1721679433.5118833,-1.121524087e-05
1721679441.552494,-1.125922221e-05
1721679449.5930529,-1.108329686e-05
1721679457.6338618,-1.114193865e-05
1721679465.6743526,-1.125922221e-05
1721679473.7149289,-1.133252444e-05
1721679481.755518,-1.136184533e-05
1721679489.7957668,-1.118591998e-05
1721679497.836259,-1.122990132e-05
1721679505.8767066,-1.117125954e-05
1721679513.9168093,-1.118591998e-05
1721679521.9573061,-1.127388266e-05
1721679529.9977894,-1.133252444e-05
1721679538.038212,-1.131786399e-05
1721679546.0788882,-1.125922221e-05
1721679554.119107,-1.120058043e-05
1721679562.1592498,-1.118591998e-05
1721679570.19987,-1.122990132e-05
1721679578.2403643,-1.106863642e-05
1721679586.2809846,-1.127388266e-05
1721679594.3215263,-1.121524087e-05
1721679602.3619232,-1.130320355e-05
1721679610.4026463,-1.127388266e-05
1721679618.443046,-1.106863642e-05
1721679626.4834104,-1.137650577e-05
1721679634.5238314,-1.120058043e-05
1721679642.5642173,-1.120058043e-05
1721679650.604721,-1.115659909e-05
1721679658.6452281,-1.122990132e-05
1721679666.6859293,-1.111261775e-05
1721679674.7264311,-1.122990132e-05
1721679682.7668529,-1.117125954e-05
1721679690.8075683,-1.114193865e-05
1721679698.8478434,-1.120058043e-05
1721679706.8883052,-1.127388266e-05
1721679714.9290416,-1.117125954e-05
1721679722.9697926,-1.111261775e-05
1721679731.010216,-1.120058043e-05
1721679739.050437,-1.120058043e-05
1721679747.090941,-1.131786399e-05
1721679755.131586,-1.127388266e-05
1721679763.1717942,-1.118591998e-05
1721679771.212253,-1.133252444e-05
1721679779.2526004,-1.105397597e-05
1721679787.2929735,-1.106863642e-05
1721679795.3335786,-1.12885431e-05
1721679803.3739974,-1.117125954e-05
1721679811.4144285,-1.120058043e-05
1721679819.4549856,-1.124456176e-05
1721679827.4953225,-1.105397597e-05
1721679835.5357552,-1.127388266e-05
1721679843.5762537,-1.115659909e-05
1721679851.6168835,-1.122990132e-05
1721679859.6575007,-1.117125954e-05
1721679867.6983302,-1.117125954e-05
1721679875.738881,-1.131786399e-05
1721679883.77943,-1.11272782e-05
1721679891.8201282,-1.111261775e-05
1721679899.86077,-1.115659909e-05
1721679907.9014952,-1.111261775e-05
1721679915.9418795,-1.118591998e-05
1721679923.982027,-1.131786399e-05
1721679932.022605,-1.12885431e-05
1721679940.0628285,-1.120058043e-05
1721679948.1032147,-1.121524087e-05
1721679956.1437962,-1.114193865e-05
1721679964.1841738,-1.118591998e-05
1721679972.2247872,-1.117125954e-05
1721679980.2652078,-1.121524087e-05
1721679988.3053691,-1.120058043e-05
1721679996.3458045,-1.127388266e-05
1721680004.3864655,-1.115659909e-05
1721680012.4270096,-1.108329686e-05
1721680020.467556,-1.108329686e-05
1721680028.507868,-1.118591998e-05
1721680036.5482776,-1.102465508e-05
1721680044.5888267,-1.109795731e-05
1721680052.6293154,-1.127388266e-05
1721680060.6697514,-1.122990132e-05
1721680068.7102268,-1.117125954e-05
1721680076.750668,-1.117125954e-05
1721680084.7909012,-1.120058043e-05
1721680092.8311417,-1.130320355e-05
1721680100.871521,-1.114193865e-05
1721680108.9118907,-1.122990132e-05
1721680116.9521549,-1.118591998e-05
1721680124.992662,-1.121524087e-05
1721680133.0329387,-1.118591998e-05
1721680141.0735507,-1.115659909e-05
1721680149.114234,-1.114193865e-05
1721680157.1548877,-1.124456176e-05
1721680165.1951296,-1.100999464e-05
1721680173.2354941,-1.118591998e-05
1721680181.275817,-1.121524087e-05
1721680189.3160543,-1.118591998e-05
1721680197.3565373,-1.114193865e-05
1721680205.3971434,-1.125922221e-05
1721680213.4377122,-1.111261775e-05
1721680221.4781976,-1.109795731e-05
1721680229.5187094,-1.117125954e-05
1721680237.5589223,-1.105397597e-05
1721680245.5994525,-1.114193865e-05
1721680253.6401355,-1.108329686e-05
1721680261.6804857,-1.108329686e-05
1721680269.7207234,-1.118591998e-05
1721680277.7613304,-1.11272782e-05
1721680285.8016307,-1.118591998e-05
1721680293.8421493,-1.117125954e-05
1721680301.8826528,-1.121524087e-05
1721680309.9232275,-1.11272782e-05
1721680317.963592,-1.103931553e-05
1721680326.0041962,-1.106863642e-05
1721680334.04461,-1.121524087e-05
1721680342.0850177,-1.109795731e-05
1721680350.125489,-1.114193865e-05
1721680358.1661112,-1.114193865e-05
1721680366.206566,-1.111261775e-05
1721680374.2470953,-1.115659909e-05
1721680382.2876537,-1.117125954e-05
1721680390.3282747,-1.109795731e-05
1721680398.3689172,-1.117125954e-05
1721680406.4094846,-1.108329686e-05
1721680414.4498622,-1.095135285e-05
1721680422.4904997,-1.103931553e-05
1721680430.5311537,-1.117125954e-05
1721680438.5717187,-1.099533419e-05
1721680446.612486,-1.114193865e-05
1721680454.6531284,-1.111261775e-05
1721680462.6935294,-1.098067374e-05
1721680470.7340052,-1.108329686e-05
1721680478.7745967,-1.114193865e-05
1721680486.8150358,-1.109795731e-05
1721680494.8555126,-1.11272782e-05
1721680502.895854,-1.103931553e-05
1721680510.9363103,-1.122990132e-05
1721680518.976852,-1.117125954e-05
1721680527.0173347,-1.099533419e-05
1721680535.0576527,-1.09660133e-05
1721680543.0980072,-1.11272782e-05
1721680551.1386812,-1.109795731e-05
1721680559.1788766,-1.118591998e-05
1721680567.2190616,-1.118591998e-05
1721680575.259517,-1.120058043e-05
1721680583.299984,-1.122990132e-05
1721680591.3404825,-1.11272782e-05
1721680599.3812578,-1.11272782e-05
1721680607.4217887,-1.117125954e-05
1721680615.4623337,-1.121524087e-05
1721680623.5028608,-1.11272782e-05
1721680631.5432136,-1.120058043e-05
1721680639.5835273,-1.103931553e-05
1721680647.6237202,-1.120058043e-05
1721680655.664028,-1.098067374e-05
1721680663.7044353,-1.115659909e-05
1721680671.7451186,-1.111261775e-05
1721680679.7855725,-1.109795731e-05
1721680687.825917,-1.120058043e-05
1721680695.8664744,-1.122990132e-05
1721680703.9070761,-1.115659909e-05
1721680711.947496,-1.131786399e-05
1721680719.988269,-1.109795731e-05
1721680728.0289557,-1.102465508e-05
1721680736.0694532,-1.115659909e-05
1721680744.110046,-1.117125954e-05
1721680752.1505613,-1.121524087e-05
1721680760.191179,-1.124456176e-05
1721680768.231607,-1.11272782e-05
1721680776.272009,-1.121524087e-05
1721680784.3122263,-1.105397597e-05
1721680792.35273,-1.114193865e-05
1721680800.393264,-1.108329686e-05
1721680808.4338453,-1.11272782e-05
1721680816.4742653,-1.114193865e-05
1721680824.5147023,-1.121524087e-05
1721680832.5551856,-1.098067374e-05
1721680840.5953972,-1.120058043e-05
1721680848.6359189,-1.117125954e-05
1721680856.6764607,-1.115659909e-05
1721680864.7172897,-1.114193865e-05
1721680872.757793,-1.120058043e-05
1721680880.7981699,-1.099533419e-05
1721680888.8387837,-1.124456176e-05
1721680896.8791473,-1.105397597e-05
1721680904.919533,-1.106863642e-05
1721680912.9600143,-1.115659909e-05
1721680921.0006604,-1.114193865e-05
1721680929.0412107,-1.125922221e-05
1721680937.0815263,-1.121524087e-05
1721680945.1219149,-1.118591998e-05
1721680953.162547,-1.109795731e-05
1721680961.2029693,-1.124456176e-05
1721680969.2434042,-1.106863642e-05
1721680977.2840035,-1.117125954e-05
1721680985.324328,-1.130320355e-05
1721680993.3647647,-1.122990132e-05
1721681001.404991,-1.118591998e-05
1721681009.4455194,-1.121524087e-05
1721681017.4859776,-1.115659909e-05
1721681025.5265286,-1.115659909e-05
1721681033.5670307,-1.122990132e-05
1721681041.6074526,-1.121524087e-05
1721681049.6480148,-1.106863642e-05
1721681057.6882405,-1.130320355e-05
1721681065.7285793,-1.121524087e-05
1721681073.7692025,-1.127388266e-05
1721681081.8095753,-1.122990132e-05
1721681089.8502755,-1.124456176e-05
1721681097.8904233,-1.120058043e-05
1721681105.9310458,-1.115659909e-05
1721681113.9718971,-1.125922221e-05
1721681122.012089,-1.120058043e-05
1721681130.0523915,-1.121524087e-05
1721681138.0928328,-1.130320355e-05
1721681146.1336348,-1.111261775e-05
1721681154.1740217,-1.121524087e-05
1721681162.2143438,-1.105397597e-05
1721681170.2551003,-1.11272782e-05
1721681178.2955413,-1.100999464e-05
1721681186.3357334,-1.105397597e-05
1721681194.3761299,-1.122990132e-05
1721681202.4163768,-1.105397597e-05
1721681210.4569392,-1.11272782e-05
1721681218.4976313,-1.114193865e-05
1721681226.5381203,-1.111261775e-05
1721681234.5784853,-1.120058043e-05
1721681242.6189196,-1.111261775e-05
1721681250.6595879,-1.106863642e-05
1721681258.7000299,-1.11272782e-05
1721681266.7404258,-1.111261775e-05
1721681274.7810853,-1.106863642e-05
1721681282.8218167,-1.114193865e-05
1721681290.862298,-1.120058043e-05
1721681298.9027991,-1.106863642e-05
1721681306.943374,-1.11272782e-05
1721681314.9839349,-1.106863642e-05
1721681323.024487,-1.121524087e-05
1721681331.0648603,-1.106863642e-05
1721681339.1051006,-1.105397597e-05
1721681347.1456714,-1.115659909e-05
1721681355.1862597,-1.109795731e-05
1721681363.2266033,-1.103931553e-05
1721681371.2671888,-1.115659909e-05
1721681379.3077404,-1.124456176e-05
1721681387.3482063,-1.117125954e-05
1721681395.3887014,-1.111261775e-05
1721681403.4291954,-1.105397597e-05
1721681411.469783,-1.109795731e-05
1721681419.510172,-1.108329686e-05
1721681427.5504768,-1.105397597e-05
1721681435.5910826,-1.099533419e-05
1721681443.631222,-1.118591998e-05
1721681451.6718602,-1.115659909e-05
1721681459.7124116,-1.115659909e-05
1721681467.7530546,-1.108329686e-05
1721681475.793532,-1.115659909e-05
1721681483.8341002,-1.114193865e-05
1721681491.874434,-1.120058043e-05
1721681499.914998,-1.111261775e-05
1721681507.9553657,-1.108329686e-05
1721681515.9956315,-1.120058043e-05
1721681524.0360553,-1.108329686e-05
1721681532.076624,-1.11272782e-05
1721681540.1170456,-1.118591998e-05
1721681548.1573741,-1.109795731e-05
1721681556.197967,-1.114193865e-05
1721681564.2385573,-1.111261775e-05
